#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               -1.0 C
#  Switchcard temperature:              24.4 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#Voltage	#Channel	#C_parallel	#Tot. curr.	#Act. vlt.
#[V]     	#         	#[pF]       #[nA]        	#[V]
5.00000E+01	1.40000E+01	6.59719E+01	-1.60541E-09	4.99667E+01
5.00000E+01	1.50000E+01	6.49009E+01	2.98623E-10	4.99672E+01
5.00000E+01	1.60000E+01	7.04136E+01	6.34557E-09	4.99670E+01
5.00000E+01	1.70000E+01	6.84951E+01	7.83405E-10	4.99671E+01
5.00000E+01	1.80000E+01	6.31171E+01	-7.94976E-12	4.99671E+01
5.00000E+01	1.90000E+01	6.56485E+01	-9.55553E-10	4.99674E+01
5.00000E+01	2.00000E+01	6.90111E+01	-2.18241E-09	4.99672E+01
5.00000E+01	2.10000E+01	6.16438E+01	-3.47317E-09	4.99672E+01
5.00000E+01	2.20000E+01	6.72598E+01	-2.97072E-09	4.99671E+01
5.00000E+01	2.30000E+01	6.80073E+01	5.91175E-09	4.99675E+01
5.00000E+01	2.40000E+01	6.81782E+01	-1.01704E-10	4.99669E+01
5.00000E+01	2.50000E+01	6.92886E+01	-1.12740E-09	4.99669E+01
5.00000E+01	2.60000E+01	6.62781E+01	-2.56410E-09	4.99667E+01
5.00000E+01	2.70000E+01	7.00506E+01	-1.95934E-09	4.99666E+01
5.00000E+01	2.80000E+01	6.72537E+01	5.66995E-09	4.99668E+01
5.00000E+01	2.90000E+01	6.65134E+01	4.20100E-10	4.99667E+01
5.00000E+01	3.00000E+01	6.71018E+01	3.52055E-10	4.99672E+01
5.00000E+01	3.10000E+01	6.34743E+01	-1.19721E-09	4.99670E+01
5.00000E+01	3.20000E+01	6.96650E+01	1.89145E-09	4.99668E+01
5.00000E+01	3.30000E+01	6.72183E+01	-2.32671E-09	4.99668E+01
5.00000E+01	3.40000E+01	6.85977E+01	-2.99353E-10	4.99672E+01
5.00000E+01	3.50000E+01	6.78175E+01	-4.86121E-09	4.99671E+01
5.00000E+01	3.60000E+01	6.57993E+01	-7.06585E-10	4.99673E+01
5.00000E+01	3.70000E+01	7.20189E+01	-8.97458E-11	4.99669E+01
5.00000E+01	3.80000E+01	6.78553E+01	-1.26536E-09	4.99670E+01
5.00000E+01	3.90000E+01	6.91927E+01	5.90252E-09	4.99671E+01
5.00000E+01	4.00000E+01	7.10685E+01	3.45980E-09	4.99672E+01
5.00000E+01	4.10000E+01	6.53865E+01	-2.74657E-10	4.99675E+01
5.00000E+01	4.20000E+01	6.74459E+01	-1.88112E-09	4.99671E+01
5.00000E+01	4.30000E+01	6.98016E+01	4.56045E-09	4.99671E+01
5.00000E+01	4.40000E+01	6.51645E+01	5.32290E-09	4.99675E+01
5.00000E+01	4.50000E+01	6.42005E+01	-6.74944E-10	4.99675E+01
5.00000E+01	4.60000E+01	6.93673E+01	4.91713E-11	4.99673E+01
5.00000E+01	4.70000E+01	6.99304E+01	-2.76089E-09	4.99674E+01
5.00000E+01	4.80000E+01	7.14196E+01	-2.34475E-09	4.99674E+01
5.00000E+01	4.90000E+01	7.33085E+01	6.66553E-10	4.99675E+01
5.00000E+01	5.00000E+01	7.15571E+01	3.90368E-09	4.99678E+01
5.00000E+01	5.10000E+01	6.76440E+01	7.81036E-10	4.99679E+01
5.00000E+01	5.20000E+01	7.33689E+01	-1.90138E-09	4.99673E+01
5.00000E+01	5.30000E+01	6.86948E+01	-5.02660E-09	4.99670E+01
5.00000E+01	5.40000E+01	6.70133E+01	5.34469E-09	4.99673E+01
5.00000E+01	5.50000E+01	6.99133E+01	-2.46223E-10	4.99674E+01
5.00000E+01	5.60000E+01	7.11969E+01	-5.54376E-09	4.99672E+01
5.00000E+01	5.70000E+01	6.52627E+01	-1.21581E-09	4.99676E+01
5.00000E+01	5.80000E+01	7.16512E+01	-3.56045E-09	4.99672E+01
5.00000E+01	5.90000E+01	7.21988E+01	4.72708E-09	4.99675E+01
5.00000E+01	6.00000E+01	7.41951E+01	-1.23731E-09	4.99672E+01
5.00000E+01	6.10000E+01	7.17617E+01	-3.27720E-09	4.99674E+01
5.00000E+01	6.20000E+01	6.82833E+01	3.34522E-09	4.99672E+01
5.00000E+01	6.30000E+01	7.08565E+01	-5.81806E-09	4.99673E+01
5.00000E+01	6.40000E+01	7.06551E+01	4.19467E-10	4.99676E+01
5.00000E+01	6.50000E+01	6.97840E+01	-5.43750E-09	4.99676E+01
5.00000E+01	6.60000E+01	7.12211E+01	3.40409E-10	4.99672E+01
5.00000E+01	6.70000E+01	7.10544E+01	4.18039E-09	4.99670E+01
5.00000E+01	6.80000E+01	6.53881E+01	-6.82869E-09	4.99674E+01
5.00000E+01	6.90000E+01	7.03581E+01	-1.84460E-09	4.99671E+01
5.00000E+01	7.00000E+01	7.31348E+01	-1.88308E-09	4.99670E+01
5.00000E+01	7.10000E+01	7.29454E+01	-5.06685E-09	4.99674E+01
5.00000E+01	7.20000E+01	7.28027E+01	-1.97031E-09	4.99668E+01
5.00000E+01	7.30000E+01	7.33314E+01	-3.62173E-09	4.99670E+01
5.00000E+01	7.40000E+01	7.29865E+01	1.57275E-10	4.99670E+01
5.00000E+01	7.50000E+01	7.10966E+01	-6.51318E-09	4.99668E+01
5.00000E+01	7.60000E+01	7.21216E+01	-5.87998E-09	4.99670E+01
5.00000E+01	7.70000E+01	6.85748E+01	-3.64578E-09	4.99670E+01
5.00000E+01	7.80000E+01	6.72980E+01	-9.37766E-10	4.99672E+01
5.00000E+01	7.90000E+01	6.80510E+01	-3.14860E-09	4.99673E+01
5.00000E+01	8.00000E+01	6.80379E+01	-2.42243E-09	4.99670E+01
5.00000E+01	8.10000E+01	6.96410E+01	1.71772E-10	4.99670E+01
5.00000E+01	8.20000E+01	7.30594E+01	-3.60654E-09	4.99669E+01
5.00000E+01	8.30000E+01	7.45651E+01	-3.54102E-09	4.99667E+01
5.00000E+01	8.40000E+01	7.58587E+01	-3.98532E-09	4.99672E+01
5.00000E+01	8.50000E+01	7.48430E+01	1.43104E-10	4.99672E+01
5.00000E+01	8.60000E+01	7.44188E+01	-3.70244E-09	4.99674E+01
5.00000E+01	8.70000E+01	7.39914E+01	1.87705E-09	4.99674E+01
5.00000E+01	8.80000E+01	7.05689E+01	-1.81936E-09	4.99675E+01
5.00000E+01	8.90000E+01	7.00274E+01	-3.50987E-09	4.99669E+01
5.00000E+01	9.00000E+01	7.18505E+01	-3.09559E-09	4.99673E+01
5.00000E+01	9.10000E+01	7.33579E+01	-5.51099E-10	4.99669E+01
5.00000E+01	9.20000E+01	6.98659E+01	-1.75435E-09	4.99667E+01
5.00000E+01	9.30000E+01	7.43372E+01	-1.83007E-09	4.99671E+01
5.00000E+01	9.40000E+01	7.24948E+01	-1.09011E-09	4.99672E+01
5.00000E+01	9.50000E+01	7.53552E+01	-4.63869E-09	4.99672E+01
5.00000E+01	9.60000E+01	7.38223E+01	-1.84594E-09	4.99670E+01
5.00000E+01	9.70000E+01	7.45841E+01	-9.49278E-10	4.99672E+01
5.00000E+01	9.80000E+01	7.44259E+01	-3.81519E-09	4.99675E+01
5.00000E+01	9.90000E+01	7.44562E+01	-1.98067E-09	4.99674E+01
5.00000E+01	1.00000E+02	7.10562E+01	-6.92278E-09	4.99670E+01
5.00000E+01	1.01000E+02	7.11133E+01	-3.69342E-09	4.99670E+01
5.00000E+01	1.02000E+02	7.12175E+01	-2.17642E-09	4.99668E+01
5.00000E+01	1.03000E+02	6.95803E+01	-5.19686E-10	4.99671E+01
5.00000E+01	1.04000E+02	7.25225E+01	-4.20651E-09	4.99671E+01
5.00000E+01	1.05000E+02	7.55906E+01	-6.36588E-09	4.99671E+01
5.00000E+01	1.06000E+02	7.59381E+01	-4.56883E-09	4.99673E+01
5.00000E+01	1.07000E+02	7.35389E+01	-1.46096E-09	4.99672E+01
5.00000E+01	1.08000E+02	7.47876E+01	-4.00697E-09	4.99670E+01
5.00000E+01	1.09000E+02	7.70862E+01	-1.03972E-09	4.99672E+01
5.00000E+01	1.10000E+02	7.60119E+01	-4.00706E-09	4.99675E+01
5.00000E+01	1.11000E+02	7.30902E+01	5.96930E-10	4.99672E+01
5.00000E+01	1.12000E+02	7.08289E+01	-3.72988E-09	4.99671E+01
5.00000E+01	1.13000E+02	7.32407E+01	-3.42511E-09	4.99671E+01
5.00000E+01	1.14000E+02	7.16134E+01	-3.44417E-09	4.99674E+01
5.00000E+01	1.15000E+02	7.33761E+01	4.92415E-10	4.99674E+01
5.00000E+01	1.16000E+02	7.44605E+01	8.30554E-11	4.99674E+01
5.00000E+01	1.17000E+02	7.40910E+01	-2.78154E-09	4.99674E+01
5.00000E+01	1.18000E+02	7.62351E+01	4.47420E-09	4.99673E+01
5.00000E+01	1.19000E+02	7.65703E+01	-3.37623E-09	4.99675E+01
5.00000E+01	1.20000E+02	7.85798E+01	-2.27718E-09	4.99676E+01
5.00000E+01	1.21000E+02	7.47679E+01	-2.45630E-09	4.99678E+01
5.00000E+01	1.22000E+02	7.69021E+01	1.08646E-09	4.99677E+01
5.00000E+01	1.23000E+02	7.19182E+01	-2.67940E-09	4.99676E+01
5.00000E+01	1.24000E+02	7.52632E+01	-3.54772E-09	4.99680E+01
5.00000E+01	1.25000E+02	7.31300E+01	-3.18176E-09	4.99677E+01
5.00000E+01	1.26000E+02	7.46124E+01	3.51600E-09	4.99677E+01
5.00000E+01	1.27000E+02	7.70380E+01	4.55829E-09	4.99680E+01
5.00000E+01	1.28000E+02	7.22060E+01	5.54884E-10	4.99675E+01
5.00000E+01	1.29000E+02	7.20116E+01	-4.00344E-10	4.99683E+01
5.00000E+01	1.30000E+02	7.52625E+01	-4.07542E-10	4.99680E+01
5.00000E+01	1.31000E+02	7.61609E+01	5.91867E-10	4.99681E+01
5.00000E+01	1.32000E+02	7.44721E+01	1.03539E-09	4.99684E+01
5.00000E+01	1.33000E+02	7.37408E+01	-9.72981E-10	4.99680E+01
5.00000E+01	1.34000E+02	6.73123E+01	3.17520E-09	4.99682E+01
5.00000E+01	1.35000E+02	7.49652E+01	-6.47320E-09	4.99681E+01
5.00000E+01	1.36000E+02	6.50395E+01	-2.47805E-09	4.99681E+01
5.00000E+01	1.37000E+02	6.52671E+01	-1.56151E-09	4.99685E+01
5.00000E+01	1.38000E+02	6.38833E+01	-6.83838E-09	4.99687E+01
5.00000E+01	1.39000E+02	7.08418E+01	-7.20873E-09	4.99683E+01
5.00000E+01	1.40000E+02	8.03954E+01	-4.93114E-09	4.99684E+01
5.00000E+01	1.41000E+02	1.04130E+02	-5.60141E-09	4.99683E+01
5.00000E+01	1.42000E+02	1.83896E+02	-2.58808E-09	4.99683E+01
5.00000E+01	1.43000E+02	1.16236E+03	-5.57139E-09	4.99684E+01
5.00000E+01	1.44000E+02	3.50148E+02	-3.80787E-09	4.99685E+01
7.50000E+01	1.00000E+00	6.18547E+01	5.03078E-08	7.49562E+01
7.50000E+01	2.00000E+00	6.31209E+01	1.25840E-08	7.49556E+01
7.50000E+01	3.00000E+00	6.41620E+01	2.86656E-08	7.49558E+01
7.50000E+01	4.00000E+00	6.76276E+01	2.57492E-08	7.49558E+01
7.50000E+01	5.00000E+00	6.15800E+01	2.09780E-08	7.49560E+01
7.50000E+01	6.00000E+00	6.20621E+01	5.09582E-09	7.49556E+01
7.50000E+01	7.00000E+00	6.25581E+01	1.02679E-08	7.49558E+01
7.50000E+01	8.00000E+00	6.48880E+01	9.74069E-09	7.49557E+01
7.50000E+01	9.00000E+00	6.51597E+01	7.88608E-09	7.49556E+01
7.50000E+01	1.00000E+01	6.58879E+01	3.39550E-09	7.49558E+01
7.50000E+01	1.10000E+01	6.76570E+01	1.14797E-08	7.49555E+01
7.50000E+01	1.20000E+01	6.75074E+01	1.21965E-08	7.49557E+01
7.50000E+01	1.30000E+01	6.59655E+01	4.51929E-09	7.49557E+01
7.50000E+01	1.40000E+01	6.59242E+01	1.28227E-08	7.49559E+01
7.50000E+01	1.50000E+01	6.48623E+01	9.25565E-09	7.49561E+01
7.50000E+01	1.60000E+01	7.03964E+01	3.07897E-09	7.49561E+01
7.50000E+01	1.70000E+01	6.84050E+01	1.00605E-08	7.49562E+01
7.50000E+01	1.80000E+01	6.30873E+01	8.51149E-09	7.49559E+01
7.50000E+01	1.90000E+01	6.55789E+01	2.40497E-09	7.49561E+01
7.50000E+01	2.00000E+01	6.89081E+01	-9.33791E-10	7.49556E+01
7.50000E+01	2.10000E+01	6.15485E+01	1.28201E-09	7.49558E+01
7.50000E+01	2.20000E+01	6.71979E+01	1.93492E-09	7.49560E+01
7.50000E+01	2.30000E+01	6.79141E+01	7.93490E-09	7.49555E+01
7.50000E+01	2.40000E+01	6.81168E+01	1.77841E-09	7.49557E+01
7.50000E+01	2.50000E+01	6.91846E+01	7.46116E-10	7.49561E+01
7.50000E+01	2.60000E+01	6.62013E+01	-1.59905E-09	7.49555E+01
7.50000E+01	2.70000E+01	7.00708E+01	2.58124E-09	7.49558E+01
7.50000E+01	2.80000E+01	6.71526E+01	7.99328E-09	7.49557E+01
7.50000E+01	2.90000E+01	6.64409E+01	2.43346E-09	7.49559E+01
7.50000E+01	3.00000E+01	6.69878E+01	5.05692E-09	7.49561E+01
7.50000E+01	3.10000E+01	6.33883E+01	2.44470E-09	7.49559E+01
7.50000E+01	3.20000E+01	6.95834E+01	6.32775E-10	7.49558E+01
7.50000E+01	3.30000E+01	6.71426E+01	2.44119E-09	7.49566E+01
7.50000E+01	3.40000E+01	6.84926E+01	8.39493E-09	7.49563E+01
7.50000E+01	3.50000E+01	6.77123E+01	2.17661E-09	7.49563E+01
7.50000E+01	3.60000E+01	6.57177E+01	-2.93184E-09	7.49559E+01
7.50000E+01	3.70000E+01	7.18959E+01	-2.35651E-09	7.49561E+01
7.50000E+01	3.80000E+01	6.77772E+01	3.82204E-09	7.49558E+01
7.50000E+01	3.90000E+01	6.91614E+01	6.19028E-10	7.49562E+01
7.50000E+01	4.00000E+01	7.09282E+01	-2.79034E-09	7.49561E+01
7.50000E+01	4.10000E+01	6.53079E+01	-9.39535E-10	7.49560E+01
7.50000E+01	4.20000E+01	6.73703E+01	2.73295E-09	7.49561E+01
7.50000E+01	4.30000E+01	6.96670E+01	-1.50672E-09	7.49558E+01
7.50000E+01	4.40000E+01	6.50362E+01	-2.53904E-09	7.49556E+01
7.50000E+01	4.50000E+01	6.41105E+01	-1.34311E-09	7.49557E+01
7.50000E+01	4.60000E+01	6.92324E+01	1.57377E-09	7.49560E+01
7.50000E+01	4.70000E+01	6.98462E+01	-2.01818E-09	7.49557E+01
7.50000E+01	4.80000E+01	7.12947E+01	5.83325E-10	7.49563E+01
7.50000E+01	4.90000E+01	7.31867E+01	2.11365E-09	7.49558E+01
7.50000E+01	5.00000E+01	7.14692E+01	-2.38632E-09	7.49558E+01
7.50000E+01	5.10000E+01	6.75243E+01	6.23395E-10	7.49553E+01
7.50000E+01	5.20000E+01	7.32125E+01	1.11160E-10	7.49556E+01
7.50000E+01	5.30000E+01	6.85861E+01	-4.33671E-09	7.49559E+01
7.50000E+01	5.40000E+01	6.69260E+01	-1.29335E-10	7.49555E+01
7.50000E+01	5.50000E+01	6.98080E+01	5.08422E-10	7.49557E+01
7.50000E+01	5.60000E+01	7.10353E+01	4.51318E-09	7.49556E+01
7.50000E+01	5.70000E+01	6.51588E+01	9.22730E-10	7.49557E+01
7.50000E+01	5.80000E+01	7.15311E+01	-4.53111E-09	7.49557E+01
7.50000E+01	5.90000E+01	7.20785E+01	3.01245E-09	7.49557E+01
7.50000E+01	6.00000E+01	7.40718E+01	4.71799E-09	7.49558E+01
7.50000E+01	6.10000E+01	7.16367E+01	-3.59336E-09	7.49558E+01
7.50000E+01	6.20000E+01	6.82185E+01	-4.38916E-09	7.49560E+01
7.50000E+01	6.30000E+01	7.07413E+01	-2.94965E-09	7.49556E+01
7.50000E+01	6.40000E+01	7.05106E+01	-5.04505E-10	7.49558E+01
7.50000E+01	6.50000E+01	6.96843E+01	-3.06780E-09	7.49557E+01
7.50000E+01	6.60000E+01	7.10608E+01	-1.71354E-09	7.49557E+01
7.50000E+01	6.70000E+01	7.08742E+01	2.65299E-09	7.49558E+01
7.50000E+01	6.80000E+01	6.52602E+01	-3.47932E-10	7.49558E+01
7.50000E+01	6.90000E+01	7.02363E+01	-6.23649E-11	7.49557E+01
7.50000E+01	7.00000E+01	7.29379E+01	-1.85373E-09	7.49560E+01
7.50000E+01	7.10000E+01	7.28168E+01	3.20540E-09	7.49560E+01
7.50000E+01	7.20000E+01	7.26643E+01	1.58949E-10	7.49556E+01
7.50000E+01	7.30000E+01	7.32261E+01	4.75238E-09	7.49557E+01
7.50000E+01	7.40000E+01	7.28200E+01	5.73316E-09	7.49562E+01
7.50000E+01	7.50000E+01	7.09618E+01	-4.24737E-09	7.49564E+01
7.50000E+01	7.60000E+01	7.19476E+01	9.06555E-10	7.49558E+01
7.50000E+01	7.70000E+01	6.84790E+01	2.19288E-09	7.49561E+01
7.50000E+01	7.80000E+01	6.71644E+01	-5.90206E-10	7.49562E+01
7.50000E+01	7.90000E+01	6.79497E+01	1.09745E-09	7.49564E+01
7.50000E+01	8.00000E+01	6.79250E+01	-5.26846E-09	7.49563E+01
7.50000E+01	8.10000E+01	6.95138E+01	6.82127E-10	7.49561E+01
7.50000E+01	8.20000E+01	7.28859E+01	2.07756E-09	7.49562E+01
7.50000E+01	8.30000E+01	7.44272E+01	4.61658E-09	7.49558E+01
7.50000E+01	8.40000E+01	7.56624E+01	4.01127E-10	7.49560E+01
7.50000E+01	8.50000E+01	7.47394E+01	-3.18824E-09	7.49558E+01
7.50000E+01	8.60000E+01	7.43102E+01	-1.66375E-09	7.49557E+01
7.50000E+01	8.70000E+01	7.38605E+01	-3.18627E-09	7.49558E+01
7.50000E+01	8.80000E+01	7.04059E+01	-2.39946E-09	7.49558E+01
7.50000E+01	8.90000E+01	6.98522E+01	-2.25063E-10	7.49556E+01
7.50000E+01	9.00000E+01	7.16836E+01	4.50317E-09	7.49560E+01
7.50000E+01	9.10000E+01	7.32106E+01	1.27437E-09	7.49560E+01
7.50000E+01	9.20000E+01	6.97081E+01	-1.33775E-09	7.49560E+01
7.50000E+01	9.30000E+01	7.41628E+01	2.01812E-09	7.49559E+01
7.50000E+01	9.40000E+01	7.23162E+01	3.06123E-09	7.49558E+01
7.50000E+01	9.50000E+01	7.52137E+01	1.63247E-09	7.49561E+01
7.50000E+01	9.60000E+01	7.36757E+01	1.55995E-09	7.49558E+01
7.50000E+01	9.70000E+01	7.44083E+01	-6.09876E-09	7.49560E+01
7.50000E+01	9.80000E+01	7.42654E+01	-4.41921E-09	7.49556E+01
7.50000E+01	9.90000E+01	7.42585E+01	-4.74224E-09	7.49560E+01
7.50000E+01	1.00000E+02	7.08680E+01	-4.94903E-09	7.49559E+01
7.50000E+01	1.01000E+02	7.09718E+01	-4.85629E-09	7.49554E+01
7.50000E+01	1.02000E+02	7.10700E+01	-6.63290E-09	7.49556E+01
7.50000E+01	1.03000E+02	6.94425E+01	-2.54312E-09	7.49559E+01
7.50000E+01	1.04000E+02	7.24028E+01	-4.07688E-10	7.49558E+01
7.50000E+01	1.05000E+02	7.54134E+01	4.61824E-09	7.49562E+01
7.50000E+01	1.06000E+02	7.57648E+01	-3.52789E-09	7.49562E+01
7.50000E+01	1.07000E+02	7.33864E+01	-1.56287E-09	7.49561E+01
7.50000E+01	1.08000E+02	7.46181E+01	-3.94617E-09	7.49562E+01
7.50000E+01	1.09000E+02	7.69150E+01	-1.94122E-09	7.49562E+01
7.50000E+01	1.10000E+02	7.58159E+01	3.94035E-09	7.49565E+01
7.50000E+01	1.11000E+02	7.29346E+01	-1.43188E-09	7.49565E+01
7.50000E+01	1.12000E+02	7.06610E+01	-2.80239E-09	7.49562E+01
7.50000E+01	1.13000E+02	7.30425E+01	-4.33106E-10	7.49557E+01
7.50000E+01	1.14000E+02	7.14303E+01	-3.03030E-09	7.49560E+01
7.50000E+01	1.15000E+02	7.31729E+01	-6.07062E-09	7.49560E+01
7.50000E+01	1.16000E+02	7.42738E+01	-2.15509E-09	7.49557E+01
7.50000E+01	1.17000E+02	7.38809E+01	-1.70842E-09	7.49561E+01
7.50000E+01	1.18000E+02	7.60089E+01	1.35853E-09	7.49560E+01
7.50000E+01	1.19000E+02	7.63898E+01	-7.59883E-10	7.49558E+01
7.50000E+01	1.20000E+02	7.84177E+01	2.74793E-10	7.49558E+01
7.50000E+01	1.21000E+02	7.45832E+01	-4.95916E-10	7.49555E+01
7.50000E+01	1.22000E+02	7.66856E+01	-1.92780E-10	7.49550E+01
7.50000E+01	1.23000E+02	7.17398E+01	7.53990E-10	7.49556E+01
7.50000E+01	1.24000E+02	7.51176E+01	1.91692E-09	7.49553E+01
7.50000E+01	1.25000E+02	7.29124E+01	8.38679E-11	7.49552E+01
7.50000E+01	1.26000E+02	7.44387E+01	3.14314E-09	7.49553E+01
7.50000E+01	1.27000E+02	7.68772E+01	8.20241E-11	7.49550E+01
7.50000E+01	1.28000E+02	7.20080E+01	-1.11956E-09	7.49556E+01
7.50000E+01	1.29000E+02	7.18389E+01	6.82153E-10	7.49554E+01
7.50000E+01	1.30000E+02	7.50483E+01	-3.64779E-09	7.49560E+01
7.50000E+01	1.31000E+02	7.60081E+01	2.26705E-10	7.49555E+01
7.50000E+01	1.32000E+02	7.42543E+01	5.31277E-10	7.49554E+01
7.50000E+01	1.33000E+02	7.35450E+01	-1.20149E-09	7.49554E+01
7.50000E+01	1.34000E+02	6.71599E+01	-1.87662E-09	7.49554E+01
7.50000E+01	1.35000E+02	7.47989E+01	-2.03355E-09	7.49556E+01
7.50000E+01	1.36000E+02	6.48767E+01	-1.96623E-09	7.49558E+01
7.50000E+01	1.37000E+02	6.50795E+01	1.79860E-09	7.49555E+01
7.50000E+01	1.38000E+02	6.37446E+01	-1.14856E-09	7.49557E+01
7.50000E+01	1.39000E+02	7.06783E+01	3.69164E-09	7.49560E+01
7.50000E+01	1.40000E+02	8.01980E+01	-9.69691E-11	7.49559E+01
7.50000E+01	1.41000E+02	1.03830E+02	-1.15072E-09	7.49562E+01
7.50000E+01	1.42000E+02	1.83308E+02	5.12699E-10	7.49562E+01
7.50000E+01	1.43000E+02	1.15287E+03	-1.11739E-09	7.49565E+01
7.50000E+01	1.44000E+02	3.48796E+02	-6.90281E-10	7.49561E+01
1.00000E+02	1.00000E+00	6.18570E+01	5.21286E-08	9.99724E+01
1.00000E+02	2.00000E+00	6.31014E+01	1.40023E-08	9.99722E+01
1.00000E+02	3.00000E+00	6.41232E+01	1.48311E-08	9.99729E+01
1.00000E+02	4.00000E+00	6.76423E+01	1.35514E-08	9.99727E+01
1.00000E+02	5.00000E+00	6.16006E+01	1.01210E-08	9.99730E+01
1.00000E+02	6.00000E+00	6.20363E+01	1.16700E-08	9.99725E+01
1.00000E+02	7.00000E+00	6.25240E+01	6.76672E-09	9.99729E+01
1.00000E+02	8.00000E+00	6.48874E+01	1.41600E-08	9.99727E+01
1.00000E+02	9.00000E+00	6.51195E+01	4.46604E-09	9.99728E+01
1.00000E+02	1.00000E+01	6.58492E+01	1.58968E-09	9.99725E+01
1.00000E+02	1.10000E+01	6.76365E+01	6.30588E-09	9.99733E+01
1.00000E+02	1.20000E+01	6.74566E+01	5.96396E-09	9.99733E+01
1.00000E+02	1.30000E+01	6.59348E+01	1.82583E-09	9.99735E+01
1.00000E+02	1.40000E+01	6.58975E+01	5.51468E-09	9.99732E+01
1.00000E+02	1.50000E+01	6.47992E+01	1.72728E-09	9.99733E+01
1.00000E+02	1.60000E+01	7.04000E+01	-8.32452E-11	9.99733E+01
1.00000E+02	1.70000E+01	6.83899E+01	6.96654E-09	9.99735E+01
1.00000E+02	1.80000E+01	6.30477E+01	5.28238E-09	9.99729E+01
1.00000E+02	1.90000E+01	6.55683E+01	-4.47601E-10	9.99732E+01
1.00000E+02	2.00000E+01	6.88610E+01	-6.75397E-10	9.99730E+01
1.00000E+02	2.10000E+01	6.15437E+01	2.43051E-09	9.99730E+01
1.00000E+02	2.20000E+01	6.71610E+01	8.15273E-09	9.99728E+01
1.00000E+02	2.30000E+01	6.78880E+01	-2.00721E-09	9.99725E+01
1.00000E+02	2.40000E+01	6.80518E+01	3.05316E-09	9.99729E+01
1.00000E+02	2.50000E+01	6.91838E+01	8.51193E-10	9.99726E+01
1.00000E+02	2.60000E+01	6.61468E+01	-5.38850E-10	9.99728E+01
1.00000E+02	2.70000E+01	7.00084E+01	5.22363E-09	9.99726E+01
1.00000E+02	2.80000E+01	6.71189E+01	-1.69919E-09	9.99724E+01
1.00000E+02	2.90000E+01	6.63991E+01	-1.64816E-09	9.99721E+01
1.00000E+02	3.00000E+01	6.69792E+01	3.68331E-09	9.99723E+01
1.00000E+02	3.10000E+01	6.33746E+01	1.73243E-09	9.99723E+01
1.00000E+02	3.20000E+01	6.95495E+01	-1.73042E-09	9.99725E+01
1.00000E+02	3.30000E+01	6.71163E+01	-1.65838E-09	9.99723E+01
1.00000E+02	3.40000E+01	6.84609E+01	-2.17023E-09	9.99725E+01
1.00000E+02	3.50000E+01	6.76995E+01	8.89196E-10	9.99720E+01
1.00000E+02	3.60000E+01	6.56658E+01	2.70616E-10	9.99722E+01
1.00000E+02	3.70000E+01	7.18603E+01	4.48543E-09	9.99722E+01
1.00000E+02	3.80000E+01	6.77687E+01	6.26492E-10	9.99722E+01
1.00000E+02	3.90000E+01	6.91099E+01	6.50856E-09	9.99722E+01
1.00000E+02	4.00000E+01	7.09352E+01	-1.65854E-09	9.99723E+01
1.00000E+02	4.10000E+01	6.52620E+01	-2.62005E-10	9.99720E+01
1.00000E+02	4.20000E+01	6.73327E+01	1.43551E-09	9.99722E+01
1.00000E+02	4.30000E+01	6.96453E+01	6.88217E-09	9.99724E+01
1.00000E+02	4.40000E+01	6.50198E+01	3.24354E-09	9.99723E+01
1.00000E+02	4.50000E+01	6.40868E+01	4.71879E-10	9.99722E+01
1.00000E+02	4.60000E+01	6.91916E+01	3.74798E-09	9.99721E+01
1.00000E+02	4.70000E+01	6.98139E+01	-8.75381E-10	9.99724E+01
1.00000E+02	4.80000E+01	7.12641E+01	1.31574E-10	9.99726E+01
1.00000E+02	4.90000E+01	7.32067E+01	3.25971E-09	9.99723E+01
1.00000E+02	5.00000E+01	7.14522E+01	2.07191E-09	9.99722E+01
1.00000E+02	5.10000E+01	6.75128E+01	9.01855E-12	9.99721E+01
1.00000E+02	5.20000E+01	7.31378E+01	6.20593E-09	9.99721E+01
1.00000E+02	5.30000E+01	6.85581E+01	-5.37627E-11	9.99720E+01
1.00000E+02	5.40000E+01	6.68631E+01	4.67825E-09	9.99724E+01
1.00000E+02	5.50000E+01	6.97807E+01	3.18429E-09	9.99723E+01
1.00000E+02	5.60000E+01	7.09828E+01	-3.21808E-09	9.99726E+01
1.00000E+02	5.70000E+01	6.51076E+01	-1.97297E-09	9.99722E+01
1.00000E+02	5.80000E+01	7.14986E+01	-3.27188E-09	9.99725E+01
1.00000E+02	5.90000E+01	7.20456E+01	-3.59663E-09	9.99727E+01
1.00000E+02	6.00000E+01	7.39955E+01	-1.03001E-09	9.99725E+01
1.00000E+02	6.10000E+01	7.16095E+01	-1.59038E-10	9.99727E+01
1.00000E+02	6.20000E+01	6.81810E+01	-3.76532E-10	9.99725E+01
1.00000E+02	6.30000E+01	7.07193E+01	-1.76977E-09	9.99727E+01
