#Measurement:		CV
#Sensor type:		HPK_6in_256
#Invert polarity:		0
#Needle measurement:	0
#Identifier:		open_correction_small_steps
#Timestamp:		2.8.2017 21:17 
#Voltage delay:		20.0 s
#Switch delay:		0.3 s
#Compliance level:		0.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		50000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		
#VISA source:		Source_2410
#VISA DMM:		KEITHLEY_6487
#VISA LCR:		LCR_E4980
#HexPlot cmd:		HexPlot.exe -i "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.txt" -o  "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.pdf" -CV  -p HEX -ys 1  -select -250  -if SELECTOR:PADNUM:VAL -pn 0  -g "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\geo\hex_positions_HPK_256ch_6inch_testcap.txt"
#HexPlot on matrix cmd:	HexPlot.exe -i "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.txt" -o  "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_256_open_correction_small_steps\HPK_6in_256_open_correction_small_steps_CV.pdf" -CV  -p HEX -ys 1  -select -250  -if SELECTOR:PADNUM:VAL -pn 0  -g "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\geo\switch_matrix.txt" -m "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\maps\Probe_card_HPK_6in_256ch.txt" 
#Comments:		

#Voltage	#Channel	#Cp        	#Error      	#Tot. curr.	#Act. vlt.	#Time   	#Temp	#Hum.	#Cs        	#Error     	#Impedance 	#Error      	#Phase      	#Error     	#Cp uncorr.	#Cs uncorr.
#[V]    	#       	#[pF]      	#[pF]       	#[nA]      	#[V]      	#[s]    	#[C] 	#[%] 	#[pF]      	#[pF]      	#[Ohm]     	#[Ohm]      	#[Rad]      	#[Rad]     	#[pF]      	#[pF]      
210.0   	157     	4.400305E+1	1.417777E-6 	-1.92E-1   	209.97    	9229.17 	22.8 	45.8 	5.785782E+1	2.219765E-4	6.308523E+4	9.712535E-1 	-1.059453E+0	2.081666E-5	4.400305E+1	5.785782E+1
210.0   	158     	4.485682E+1	7.580327E-7 	-1.92E-1   	209.97    	9230.08 	22.8 	45.8 	5.947519E+1	1.106070E-3	6.162657E+4	1.040833E+0 	-1.052073E+0	1.527525E-5	4.485682E+1	5.947519E+1
210.0   	159     	4.344631E+1	1.595570E-7 	-1.92E-1   	209.97    	9230.99 	22.8 	45.8 	5.710678E+1	7.103437E-4	6.390427E+4	3.214550E-1 	-1.059750E+0	1.732051E-5	4.344631E+1	5.710678E+1
210.0   	160     	4.534664E+1	9.086902E-8 	-1.92E-1   	209.97    	9231.90 	22.8 	45.8 	6.052681E+1	9.519164E-4	6.075803E+4	6.110101E-1 	-1.046273E+0	1.154701E-5	4.534664E+1	6.052681E+1
210.0   	161     	4.504731E+1	1.027597E-7 	8.55E-3    	209.97    	9232.80 	22.8 	45.8 	5.995179E+1	7.661913E-4	6.125120E+4	6.000000E-1 	-1.048807E+0	5.773503E-6	4.504731E+1	5.995179E+1
210.0   	162     	4.516758E+1	8.855276E-7 	8.55E-3    	209.97    	9235.07 	22.8 	45.8 	6.025389E+1	4.476149E-4	6.101607E+4	6.429101E-1 	-1.046760E+0	2.000000E-5	4.516758E+1	6.025389E+1
210.0   	163     	4.682871E+1	8.278632E-7 	8.55E-3    	209.97    	9235.98 	22.8 	45.8 	6.343025E+1	1.210059E-3	5.840443E+4	1.050397E+0 	-1.033757E+0	1.154701E-5	4.682871E+1	6.343025E+1
210.0   	164     	4.558210E+1	1.516443E-6 	8.55E-3    	209.97    	9236.87 	22.8 	45.8 	6.154047E+1	1.233423E-3	6.009973E+4	9.291573E-1 	-1.036507E+0	3.055050E-5	4.558210E+1	6.154047E+1
210.0   	165     	4.450210E+1	7.833779E-7 	8.55E-3    	209.97    	9237.79 	22.8 	45.8 	5.932798E+1	1.360674E-3	6.194840E+4	1.212436E+0 	-1.047317E+0	1.527525E-5	4.450210E+1	5.932798E+1
210.0   	166     	4.601086E+1	4.302717E-7 	8.55E-3    	209.97    	9238.70 	22.8 	45.8 	6.171068E+1	8.797821E-4	5.973650E+4	6.000000E-1 	-1.042120E+0	1.732051E-5	4.601086E+1	6.171068E+1
210.0   	167     	4.658635E+1	1.145893E-6 	8.55E-3    	209.97    	9239.60 	22.8 	45.8 	6.300151E+1	1.160659E-3	5.875507E+4	1.101514E+0 	-1.035097E+0	1.527525E-5	4.658635E+1	6.300151E+1
210.0   	168     	4.382706E+1	7.265025E-7 	8.55E-3    	209.97    	9240.50 	22.8 	45.8 	5.789127E+1	7.393080E-4	6.319350E+4	9.539392E-1 	-1.055387E+0	1.154701E-5	4.382706E+1	5.789127E+1
210.0   	169     	4.537942E+1	3.860299E-7 	8.55E-3    	209.97    	9241.41 	22.8 	45.8 	6.043181E+1	5.189994E-4	6.078380E+4	6.000000E-1 	-1.048260E+0	1.000000E-5	4.537942E+1	6.043181E+1
210.0   	170     	4.562756E+1	1.897453E-7 	8.55E-3    	209.97    	9242.32 	22.8 	45.8 	6.076388E+1	1.914852E-3	6.045243E+4	1.101514E+0 	-1.048237E+0	2.516611E-5	4.562756E+1	6.076388E+1
210.0   	171     	4.662181E+1	1.529960E-6 	-4.80E-1   	209.97    	9243.23 	22.8 	45.8 	6.261672E+1	1.513968E-3	5.891290E+4	1.311488E+0 	-1.040937E+0	2.081666E-5	4.662181E+1	6.261672E+1
210.0   	172     	4.609045E+1	2.068997E-6 	-4.80E-1   	209.97    	9245.51 	22.8 	45.8 	6.170172E+1	1.771643E-3	5.968923E+4	1.778576E+0 	-1.043727E+0	5.773503E-6	4.609045E+1	6.170172E+1
210.0   	173     	4.588428E+1	1.581792E-7 	-4.80E-1   	209.97    	9246.43 	22.8 	45.8 	6.116381E+1	1.474213E-3	6.008567E+4	8.144528E-1 	-1.047413E+0	2.081666E-5	4.588428E+1	6.116381E+1
210.0   	174     	4.655056E+1	1.654216E-7 	-4.80E-1   	209.97    	9247.34 	22.8 	45.8 	6.259464E+1	3.017606E-4	5.896837E+4	1.154701E-1 	-1.039933E+0	1.154701E-5	4.655056E+1	6.259464E+1
210.0   	175     	4.582456E+1	2.995281E-7 	-4.80E-1   	209.97    	9248.26 	22.8 	45.8 	6.107386E+1	9.044996E-4	6.016907E+4	4.163332E-1 	-1.047560E+0	2.000000E-5	4.582456E+1	6.107386E+1
210.0   	176     	4.553188E+1	1.100758E-6 	-4.80E-1   	209.97    	9249.15 	22.8 	45.8 	6.082218E+1	1.499252E-3	6.048690E+4	1.400000E+0 	-1.045590E+0	1.000000E-5	4.553188E+1	6.082218E+1
210.0   	177     	4.600466E+1	6.912065E-7 	-4.80E-1   	209.97    	9250.07 	22.8 	45.8 	6.188990E+1	9.742095E-4	5.965397E+4	8.082904E-1 	-1.039530E+0	1.732051E-5	4.600466E+1	6.188990E+1
210.0   	178     	4.675267E+1	1.702323E-7 	-4.80E-1   	209.97    	9250.97 	22.8 	45.8 	6.318444E+1	7.439016E-4	5.856550E+4	3.000000E-1 	-1.035657E+0	1.527525E-5	4.675267E+1	6.318444E+1
210.0   	179     	4.567410E+1	9.778333E-7 	-4.80E-1   	209.97    	9251.87 	22.8 	45.8 	6.105345E+1	1.339815E-3	6.027817E+4	1.250333E+0 	-1.045007E+0	1.154701E-5	4.567410E+1	6.105345E+1
210.0   	180     	4.652121E+1	1.194809E-6 	-4.80E-1   	209.97    	9252.77 	22.8 	45.8 	6.302349E+1	1.516623E-3	5.878593E+4	1.193035E+0 	-1.033627E+0	2.081666E-5	4.652121E+1	6.302349E+1
210.0   	181     	4.580665E+1	1.046272E-6 	-9.21E-1   	209.97    	9253.70 	22.8 	45.8 	6.124579E+1	1.761416E-3	6.009630E+4	1.452584E+0 	-1.044793E+0	1.527525E-5	4.580665E+1	6.124579E+1
210.0   	182     	4.635589E+1	1.165165E-7 	-9.21E-1   	209.97    	9255.94 	22.8 	45.8 	6.235997E+1	3.285415E-4	5.920313E+4	3.214550E-1 	-1.039563E+0	5.773503E-6	4.635589E+1	6.235997E+1
210.0   	183     	4.412689E+1	4.484059E-7 	-9.21E-1   	209.97    	9256.85 	22.8 	45.8 	5.858748E+1	9.679430E-4	6.260313E+4	9.712535E-1 	-1.050877E+0	5.773503E-6	4.412689E+1	5.858748E+1
210.0   	184     	4.682023E+1	8.617052E-7 	-9.21E-1   	209.97    	9257.75 	22.8 	45.8 	6.301771E+1	5.343669E-4	5.860060E+4	8.000000E-1 	-1.039117E+0	1.154701E-5	4.682023E+1	6.301771E+1
210.0   	185     	4.551478E+1	1.798840E-7 	-9.21E-1   	209.97    	9258.67 	22.8 	45.8 	6.062766E+1	1.606116E-3	6.059523E+4	1.078579E+0 	-1.048037E+0	1.527525E-5	4.551478E+1	6.062766E+1
210.0   	186     	4.454196E+1	1.290310E-8 	-9.21E-1   	209.97    	9259.58 	22.8 	45.8 	5.924109E+1	6.757369E-4	6.196607E+4	3.055050E-1 	-1.049367E+0	1.154701E-5	4.454196E+1	5.924109E+1
210.0   	187     	4.585288E+1	4.199375E-7 	-9.21E-1   	209.97    	9260.48 	22.8 	45.8 	6.117515E+1	1.660508E-4	6.010067E+4	5.033223E-1 	-1.046660E+0	1.000000E-5	4.585288E+1	6.117515E+1
210.0   	188     	4.676710E+1	1.692078E-6 	-9.21E-1   	209.97    	9261.37 	22.8 	45.8 	6.300032E+1	3.052840E-4	5.864197E+4	9.237604E-1 	-1.038387E+0	2.081666E-5	4.676710E+1	6.300032E+1
210.0   	189     	4.756757E+1	5.362201E-8 	-9.21E-1   	209.97    	9262.28 	22.8 	45.8 	6.429540E+1	9.745666E-4	5.755787E+4	5.507571E-1 	-1.035530E+0	1.000000E-5	4.756757E+1	6.429540E+1
210.0   	190     	4.621432E+1	1.792084E-6 	-9.21E-1   	209.97    	9263.20 	22.8 	45.8 	6.178058E+1	5.718150E-4	5.957113E+4	1.001665E+0 	-1.044937E+0	2.309401E-5	4.621432E+1	6.178058E+1
210.0   	191     	4.590640E+1	4.684964E-7 	-1.05E+0   	209.97    	9264.10 	22.8 	45.8 	6.128602E+1	8.869571E-4	6.001127E+4	1.154701E-1 	-1.046103E+0	2.516611E-5	4.590640E+1	6.128602E+1
210.0   	192     	4.558120E+1	6.197981E-7 	-1.05E+0   	209.97    	9266.36 	22.8 	45.8 	6.083802E+1	1.050786E-3	6.044630E+4	1.044031E+0 	-1.046300E+0	0.000000E+0	4.558120E+1	6.083802E+1
210.0   	193     	4.634488E+1	1.057715E-7 	-1.05E+0   	209.97    	9267.27 	22.8 	45.8 	6.214198E+1	4.360841E-4	5.931393E+4	2.309401E-1 	-1.042350E+0	1.000000E-5	4.634488E+1	6.214198E+1
210.0   	194     	4.457539E+1	1.458802E-7 	-1.05E+0   	209.97    	9268.17 	22.8 	45.8 	5.960046E+1	5.106845E-4	6.175580E+4	5.291503E-1 	-1.044780E+0	0.000000E+0	4.457539E+1	5.960046E+1
210.0   	195     	4.820647E+1	4.776840E-7 	-1.05E+0   	209.97    	9269.08 	22.8 	45.8 	6.604636E+1	1.247070E-3	5.641220E+4	2.645751E-1 	-1.024270E+0	2.645751E-5	4.820647E+1	6.604636E+1
210.0   	196     	4.848298E+1	1.408810E-7 	-1.05E+0   	209.97    	9269.99 	22.8 	45.8 	6.644865E+1	1.105969E-3	5.608057E+4	6.429101E-1 	-1.023980E+0	1.000000E-5	4.848298E+1	6.644865E+1
210.0   	197     	4.829021E+1	1.153738E-6 	-1.05E+0   	209.97    	9270.89 	22.8 	45.8 	6.560022E+1	3.529628E-4	5.655460E+4	7.549834E-1 	-1.031323E+0	1.527525E-5	4.829021E+1	6.560022E+1
210.0   	198     	4.614735E+1	6.207130E-8 	-1.05E+0   	209.97    	9271.82 	22.8 	45.8 	6.205441E+1	7.867709E-4	5.948267E+4	4.163332E-1 	-1.039907E+0	1.154701E-5	4.614735E+1	6.205441E+1
210.0   	199     	4.802357E+1	4.838029E-7 	-1.05E+0   	209.97    	9272.72 	22.8 	45.8 	6.496675E+1	7.456035E-5	5.698720E+4	4.358899E-1 	-1.034817E+0	1.154701E-5	4.802357E+1	6.496675E+1
210.0   	200     	4.626315E+1	9.762583E-7 	-1.05E+0   	209.97    	9273.62 	22.8 	45.8 	6.204712E+1	1.226247E-3	5.941167E+4	1.101514E+0 	-1.042147E+0	1.527525E-5	4.626315E+1	6.204712E+1
210.0   	201     	4.801049E+1	8.773223E-8 	-1.60E+0   	209.97    	9274.52 	22.8 	45.8 	6.512852E+1	4.018044E-4	5.692413E+4	3.511885E-1 	-1.032500E+0	0.000000E+0	4.801049E+1	6.512852E+1
210.0   	202     	4.711369E+1	7.436846E-7 	-1.60E+0   	209.97    	9276.82 	22.8 	45.8 	6.369980E+1	4.464252E-4	5.810420E+4	7.000000E-1 	-1.035293E+0	1.154701E-5	4.711369E+1	6.369980E+1
210.0   	203     	4.626972E+1	1.066073E-6 	-1.60E+0   	209.97    	9277.73 	22.8 	45.8 	6.189369E+1	1.645012E-3	5.948103E+4	1.222020E+0 	-1.044393E+0	2.309401E-5	4.626972E+1	6.189369E+1
210.0   	204     	4.821014E+1	2.163251E-8 	-1.60E+0   	209.97    	9278.62 	22.8 	45.8 	6.564330E+1	1.123063E-3	5.658297E+4	4.618802E-1 	-1.029393E+0	1.527525E-5	4.821014E+1	6.564330E+1
210.0   	205     	4.833683E+1	2.127052E-6 	-1.60E+0   	209.97    	9279.52 	22.8 	45.8 	6.603825E+1	2.222219E-3	5.633953E+4	1.789786E+0 	-1.026597E+0	5.773503E-6	4.833683E+1	6.603825E+1
210.0   	206     	4.815329E+1	2.564543E-7 	-1.60E+0   	209.97    	9280.43 	22.8 	45.8 	6.580582E+1	1.017526E-3	5.654640E+4	7.211103E-1 	-1.026367E+0	5.773503E-6	4.815329E+1	6.580582E+1
210.0   	207     	4.750960E+1	5.611653E-8 	-1.60E+0   	209.97    	9281.36 	22.8 	45.8 	6.465032E+1	7.154626E-4	5.743467E+4	4.509250E-1 	-1.029897E+0	5.773503E-6	4.750960E+1	6.465032E+1
210.0   	208     	4.719853E+1	2.682910E-8 	-1.60E+0   	209.97    	9282.26 	22.8 	45.8 	6.439585E+1	1.030305E-3	5.773737E+4	4.041452E-1 	-1.027717E+0	1.527525E-5	4.719853E+1	6.439585E+1
210.0   	209     	4.512089E+1	1.072978E-6 	-1.60E+0   	209.97    	9283.16 	22.8 	45.8 	6.056187E+1	6.731094E-4	6.089220E+4	9.539392E-1 	-1.041487E+0	1.527525E-5	4.512089E+1	6.056187E+1
210.0   	210     	4.750135E+1	9.802709E-7 	-1.60E+0   	209.97    	9284.07 	22.8 	45.8 	6.451416E+1	4.987219E-4	5.750023E+4	5.859465E-1 	-1.031510E+0	2.000000E-5	4.750135E+1	6.451416E+1
210.0   	211     	4.801212E+1	1.754039E-6 	-1.69E+0   	209.97    	9284.98 	22.8 	45.8 	6.523781E+1	1.070891E-3	5.687547E+4	7.637626E-1 	-1.031127E+0	3.055050E-5	4.801212E+1	6.523781E+1
210.0   	212     	4.785717E+1	1.917756E-7 	-1.69E+0   	209.97    	9287.25 	22.8 	45.8 	6.505611E+1	1.480763E-3	5.704697E+4	9.073772E-1 	-1.030757E+0	1.154701E-5	4.785717E+1	6.505611E+1
210.0   	213     	4.855998E+1	7.572790E-8 	-1.69E+0   	209.97    	9288.17 	22.8 	45.8 	6.621421E+1	1.283638E-3	5.613520E+4	7.000000E-1 	-1.028207E+0	1.154701E-5	4.855998E+1	6.621421E+1
210.0   	214     	4.801237E+1	5.022479E-7 	-1.69E+0   	209.97    	9289.07 	22.8 	45.8 	6.559814E+1	6.916589E-4	5.671890E+4	7.000000E-1 	-1.026557E+0	5.773503E-6	4.801237E+1	6.559814E+1
210.0   	215     	4.662841E+1	1.007576E-6 	-1.69E+0   	209.97    	9289.97 	22.8 	45.8 	6.277774E+1	9.793361E-4	5.883313E+4	1.050397E+0 	-1.038870E+0	1.000000E-5	4.662841E+1	6.277774E+1
210.0   	216     	4.713022E+1	3.278387E-7 	-1.69E+0   	209.97    	9290.88 	22.8 	45.8 	6.370677E+1	9.355376E-4	5.809083E+4	7.571878E-1 	-1.035497E+0	5.773503E-6	4.713022E+1	6.370677E+1
210.0   	217     	4.691518E+1	8.259913E-8 	-1.69E+0   	209.97    	9291.79 	22.8 	45.8 	6.300336E+1	8.551336E-4	5.854793E+4	4.725816E-1 	-1.041037E+0	1.154701E-5	4.691518E+1	6.300336E+1
210.0   	218     	4.731291E+1	1.642821E-7 	-1.69E+0   	209.97    	9292.73 	22.8 	45.8 	6.396460E+1	1.248519E-3	5.786160E+4	5.000000E-1 	-1.035353E+0	2.081666E-5	4.731291E+1	6.396460E+1
210.0   	219     	4.902920E+1	7.476435E-7 	-1.69E+0   	209.97    	9293.62 	22.8 	45.8 	6.741150E+1	7.132652E-4	5.536760E+4	7.810250E-1 	-1.021373E+0	5.773503E-6	4.902920E+1	6.741150E+1
210.0   	220     	4.957686E+1	3.399404E-6 	-1.69E+0   	209.97    	9294.53 	22.8 	45.8 	6.906957E+1	9.374444E-4	5.439603E+4	1.361372E+0 	-1.010730E+0	2.000000E-5	4.957686E+1	6.906957E+1
210.0   	221     	4.763758E+1	2.442996E-7 	-1.10E+0   	209.97    	9295.43 	22.8 	45.8 	6.516053E+1	2.045267E-3	5.713247E+4	1.123981E+0 	-1.025613E+0	2.081666E-5	4.763758E+1	6.516053E+1
210.0   	222     	4.641902E+1	3.036267E-6 	-1.10E+0   	209.97    	9297.72 	22.8 	45.8 	6.272088E+1	2.727653E-3	5.899240E+4	2.116601E+0 	-1.035827E+0	3.214550E-5	4.641902E+1	6.272088E+1
210.0   	223     	4.889533E+1	8.679226E-7 	-1.10E+0   	209.97    	9298.63 	22.8 	45.8 	6.684930E+1	8.059570E-4	5.567600E+4	8.660254E-1 	-1.026003E+0	5.773503E-6	4.889533E+1	6.684930E+1
210.0   	224     	4.697495E+1	5.684634E-7 	-1.10E+0   	209.97    	9299.53 	22.8 	45.8 	6.294054E+1	6.239542E-4	5.853987E+4	7.023769E-1 	-1.042980E+0	1.000000E-5	4.697495E+1	6.294054E+1
210.0   	225     	4.828650E+1	5.726447E-7 	-1.10E+0   	209.97    	9300.43 	22.8 	45.8 	6.596736E+1	1.490117E-3	5.639917E+4	1.078579E+0 	-1.026623E+0	5.773503E-6	4.828650E+1	6.596736E+1
210.0   	226     	4.771058E+1	6.536512E-7 	-1.10E+0   	209.97    	9301.34 	22.8 	45.8 	6.496127E+1	1.811857E-3	5.717623E+4	1.258306E+0 	-1.029417E+0	1.154701E-5	4.771058E+1	6.496127E+1
210.0   	227     	4.822108E+1	2.129740E-6 	-1.10E+0   	209.97    	9302.24 	22.8 	45.8 	6.580025E+1	6.706174E-4	5.650903E+4	9.018500E-1 	-1.027600E+0	2.645751E-5	4.822108E+1	6.580025E+1
210.0   	228     	4.787128E+1	1.942792E-6 	-1.10E+0   	209.97    	9303.14 	22.8 	45.8 	6.529980E+1	1.917066E-3	5.693203E+4	1.422439E+0 	-1.027893E+0	2.516611E-5	4.787128E+1	6.529980E+1
210.0   	229     	4.892033E+1	5.744588E-8 	-1.10E+0   	209.97    	9304.06 	22.8 	45.8 	6.744178E+1	1.206597E-3	5.541673E+4	6.110101E-1 	-1.019197E+0	1.154701E-5	4.892033E+1	6.744178E+1
210.0   	230     	4.944536E+1	2.944603E-6 	-1.10E+0   	209.97    	9304.96 	22.8 	45.8 	6.815804E+1	1.479789E-3	5.483133E+4	1.159023E+0 	-1.019287E+0	3.214550E-5	4.944536E+1	6.815804E+1
210.0   	231     	4.847899E+1	1.354358E-6 	-1.77E+0   	209.97    	9305.86 	22.8 	45.8 	6.647719E+1	2.224925E-4	5.607083E+4	7.571878E-1 	-1.023560E+0	1.732051E-5	4.847899E+1	6.647719E+1
210.0   	232     	4.804862E+1	1.652679E-7 	-1.77E+0   	209.97    	9308.11 	22.8 	45.8 	6.540896E+1	5.800504E-4	5.677943E+4	4.509250E-1 	-1.029577E+0	5.773503E-6	4.804862E+1	6.540896E+1
210.0   	233     	4.745655E+1	8.740673E-7 	-1.77E+0   	209.97    	9309.02 	22.8 	45.8 	6.481652E+1	1.089835E-3	5.739303E+4	8.621678E-1 	-1.026840E+0	1.732051E-5	4.745655E+1	6.481652E+1
210.0   	234     	4.866051E+1	5.692998E-7 	-1.77E+0   	209.97    	9309.92 	22.8 	45.8 	6.710782E+1	1.442511E-4	5.570257E+4	4.725816E-1 	-1.018903E+0	1.154701E-5	4.866051E+1	6.710782E+1
210.0   	235     	4.988151E+1	1.001208E-6 	-1.77E+0   	209.97    	9310.82 	22.8 	45.8 	6.886269E+1	8.916562E-4	5.431107E+4	8.962886E-1 	-1.018067E+0	5.773503E-6	4.988151E+1	6.886269E+1
210.0   	236     	4.085717E+1	4.509490E-8 	-1.77E+0   	209.97    	9311.72 	22.8 	45.8 	5.298083E+1	1.568388E-3	6.841583E+4	1.171893E+0 	-1.072007E+0	2.309401E-5	4.085717E+1	5.298083E+1
210.0   	237     	4.192202E+1	6.514601E-8 	-1.77E+0   	209.97    	9312.63 	22.8 	45.8 	5.485164E+1	3.339576E-4	6.637953E+4	4.041452E-1 	-1.063850E+0	0.000000E+0	4.192202E+1	5.485164E+1
210.0   	238     	4.572337E+1	7.312036E-7 	-1.77E+0   	209.97    	9313.54 	22.8 	45.8 	6.117187E+1	1.785309E-4	6.018733E+4	6.027714E-1 	-1.044267E+0	1.527525E-5	4.572337E+1	6.117187E+1
210.0   	239     	4.721250E+1	4.077590E-8 	-1.77E+0   	209.97    	9314.47 	22.8 	45.8 	6.424216E+1	1.857199E-3	5.779783E+4	8.144528E-1 	-1.029947E+0	2.516611E-5	4.721250E+1	6.424216E+1
210.0   	240     	5.580122E+1	8.033027E-6 	-1.77E+0   	209.97    	9315.37 	22.8 	45.8 	1.226834E+2	5.810301E-4	3.847117E+4	9.504385E-1 	-7.401757E-1	2.400694E-5	5.580122E+1	1.226834E+2
210.0   	241     	5.441050E+1	7.628166E-7 	-8.96E-1   	209.97    	9316.27 	22.8 	45.8 	6.786713E+1	7.385326E-4	5.238163E+4	7.023769E-1 	-1.109303E+0	5.773503E-6	5.441050E+1	6.786713E+1
210.0   	242     	5.906675E+1	7.050696E-9 	-8.96E-1   	209.97    	9318.52 	22.8 	45.8 	7.259308E+1	3.382362E-4	4.861060E+4	1.000000E-1 	-1.124463E+0	5.773503E-6	5.906675E+1	7.259308E+1
210.0   	243     	6.499773E+1	3.076744E-7 	-8.96E-1   	209.97    	9319.42 	22.8 	45.8 	7.920377E+1	6.759170E-4	4.436373E+4	3.785939E-1 	-1.133480E+0	0.000000E+0	6.499773E+1	7.920377E+1
210.0   	244     	7.393702E+1	1.759617E-6 	-8.96E-1   	209.97    	9320.34 	22.8 	45.8 	9.001779E+1	1.615011E-3	3.901710E+4	7.000000E-1 	-1.134420E+0	0.000000E+0	7.393702E+1	9.001779E+1
210.0   	245     	9.008958E+1	2.745259E-7 	-8.96E-1   	209.97    	9321.25 	22.8 	45.8 	1.122227E+2	1.778108E-4	3.165720E+4	1.000000E-1 	-1.110627E+0	5.773503E-6	9.008958E+1	1.122227E+2
210.0   	246     	9.787406E+1	9.987638E-7 	-8.96E-1   	209.97    	9322.16 	22.8 	45.8 	1.247310E+2	1.115750E-3	2.880907E+4	1.527525E-1 	-1.088263E+0	1.527525E-5	9.787406E+1	1.247310E+2
210.0   	247     	1.145096E+2	3.781751E-7 	-8.96E-1   	209.97    	9323.08 	22.8 	45.8 	1.614023E+2	5.259895E-4	2.341393E+4	5.773503E-2 	-1.001533E+0	5.773503E-6	1.145096E+2	1.614023E+2
210.0   	248     	1.246917E+2	1.998556E-6 	-8.96E-1   	209.97    	9323.98 	22.8 	45.8 	2.797743E+2	7.071796E-4	1.704227E+4	1.154701E-1 	-7.309777E-1	4.163332E-6	1.246917E+2	2.797743E+2
220.0   	1       	4.024622E+1	4.768844E-7 	1.08E+1    	219.97    	9345.43 	22.8 	45.8 	5.207452E+1	8.935252E-4	6.953043E+4	1.193035E+0 	-1.074020E+0	0.000000E+0	4.024622E+1	5.207452E+1
220.0   	2       	3.980928E+1	6.932321E-8 	8.96E+0    	219.97    	9347.62 	22.8 	45.8 	5.133383E+1	6.407771E-4	7.041353E+4	5.507571E-1 	-1.077177E+0	1.154701E-5	3.980928E+1	5.133383E+1
220.0   	3       	3.933256E+1	4.984073E-7 	8.90E+0    	219.97    	9349.89 	22.8 	45.8 	5.069457E+1	1.188543E-4	7.128420E+4	7.000000E-1 	-1.077627E+0	1.527525E-5	3.933256E+1	5.069457E+1
220.0   	4       	4.291393E+1	1.105946E-8 	7.39E+0    	219.97    	9352.14 	22.8 	45.8 	5.627694E+1	1.452880E-3	6.477177E+4	7.637626E-1 	-1.061813E+0	2.516611E-5	4.291393E+1	5.627694E+1
220.0   	5       	4.059694E+1	6.692405E-7 	7.32E+0    	219.97    	9354.40 	22.8 	45.8 	5.263173E+1	9.284487E-4	6.886200E+4	1.249000E+0 	-1.072210E+0	1.000000E-5	4.059694E+1	5.263173E+1
220.0   	6       	4.181589E+1	4.893267E-7 	7.13E+0    	219.97    	9356.65 	22.8 	45.8 	5.450457E+1	1.252069E-3	6.667500E+4	1.322876E+0 	-1.067297E+0	5.773503E-6	4.181589E+1	5.450457E+1
220.0   	7       	4.230196E+1	3.762321E-7 	7.19E+0    	219.97    	9358.89 	22.8 	45.8 	5.534323E+1	2.026852E-3	6.578663E+4	1.556706E+0 	-1.063940E+0	2.645751E-5	4.230196E+1	5.534323E+1
220.0   	8       	4.335992E+1	3.401514E-7 	6.27E+0    	219.97    	9361.16 	22.8 	45.8 	5.702414E+1	1.503731E-3	6.401423E+4	1.274101E+0 	-1.059267E+0	1.154701E-5	4.335992E+1	5.702414E+1
220.0   	9       	4.169202E+1	6.798300E-8 	5.84E+0    	219.97    	9363.41 	22.8 	45.8 	5.439508E+1	1.745831E-3	6.684113E+4	1.078579E+0 	-1.066430E+0	3.000000E-5	4.169202E+1	5.439508E+1
220.0   	10      	4.311330E+1	1.573006E-7 	5.24E+0    	219.97    	9365.66 	22.8 	45.8 	5.667393E+1	1.619102E-3	6.439510E+4	7.211103E-1 	-1.059673E+0	3.214550E-5	4.311330E+1	5.667393E+1
220.0   	11      	4.300279E+1	3.024019E-6 	4.90E+0    	219.97    	9367.91 	22.8 	45.8 	5.647590E+1	1.462343E-3	6.459073E+4	2.059935E+0 	-1.060507E+0	2.081666E-5	4.300279E+1	5.647590E+1
220.0   	12      	4.144353E+1	1.717884E-7 	4.90E+0    	219.97    	9370.17 	22.8 	45.8 	5.384357E+1	7.565543E-4	6.738370E+4	7.937254E-1 	-1.070263E+0	5.773503E-6	4.144353E+1	5.384357E+1
220.0   	13      	4.137420E+1	4.416415E-7 	4.90E+0    	219.97    	9371.08 	22.8 	45.8 	5.372040E+1	1.012293E-3	6.751740E+4	1.039230E+0 	-1.070827E+0	1.527525E-5	4.137420E+1	5.372040E+1
220.0   	14      	4.241263E+1	1.595366E-6 	4.90E+0    	219.97    	9371.97 	22.8 	45.8 	5.557449E+1	1.029396E-3	6.556390E+4	1.452584E+0 	-1.062540E+0	2.000000E-5	4.241263E+1	5.557449E+1
